3:0.644,0.000,0.000,0.000,0.333,0.667,0.000,0.600,0.000,0.556,0.667,0.000,0.667,0.000,0.556,0.711,0.089,0.800,0.000,0.600,0.733,0.956,0.800,0.644,0.822
3:0.648,0.000,0.093,0.000,0.111,0.667,0.000,0.556,0.000,0.111,0.667,0.000,0.630,0.000,0.185,0.759,0.370,0.926,0.278,0.537,0.333,0.722,0.296,0.926,0.704
3:0.650,0.000,0.000,0.000,0.200,0.750,0.000,0.700,0.000,0.225,0.700,0.000,0.750,0.000,0.175,0.700,0.350,0.925,0.200,0.425,0.225,0.775,0.350,0.950,0.900
3:0.650,0.000,0.100,0.000,0.500,0.625,0.000,0.625,0.000,0.500,0.650,0.000,0.650,0.000,0.500,0.675,0.300,0.925,0.050,0.675,0.350,0.950,0.525,1.000,0.725
3:0.667,0.000,0.000,0.000,0.185,0.685,0.000,0.556,0.000,0.222,0.667,0.000,0.630,0.000,0.222,0.704,0.241,0.907,0.148,0.370,0.315,0.815,0.370,0.963,0.870
3:0.667,0.000,0.000,0.000,0.417,0.667,0.000,0.639,0.000,0.556,0.667,0.000,0.583,0.000,0.556,0.750,0.194,0.778,0.000,0.694,0.806,0.972,0.778,0.750,0.722
3:0.667,0.000,0.125,0.000,0.167,0.542,0.000,0.667,0.000,0.042,0.667,0.000,0.667,0.000,0.083,0.750,0.333,0.958,0.333,0.458,0.375,0.750,0.250,0.917,0.833
3:0.675,0.000,0.000,0.000,0.200,0.650,0.000,0.700,0.000,0.375,0.625,0.000,0.750,0.000,0.375,0.825,0.500,0.925,0.225,0.700,0.425,0.675,0.375,0.975,0.575
3:0.680,0.000,0.000,0.000,0.400,0.760,0.000,0.680,0.000,0.400,0.800,0.000,0.740,0.000,0.420,0.800,0.020,0.880,0.000,0.540,0.820,0.800,0.960,0.580,0.880
3:0.700,0.000,0.000,0.000,0.200,0.750,0.000,0.675,0.000,0.250,0.750,0.000,0.750,0.000,0.250,0.775,0.425,0.975,0.225,0.475,0.325,0.800,0.450,0.975,0.925
3:0.700,0.000,0.075,0.000,0.250,0.750,0.000,0.625,0.000,0.250,0.750,0.000,0.700,0.000,0.275,0.750,0.275,0.975,0.150,0.550,0.475,0.975,0.525,1.000,0.900
3:0.725,0.000,0.000,0.000,0.100,0.750,0.000,0.600,0.000,0.125,0.725,0.000,0.625,0.000,0.125,0.700,0.075,0.900,0.075,0.250,0.575,1.000,0.575,0.875,0.900
3:0.741,0.000,0.000,0.000,0.037,0.778,0.000,0.537,0.000,0.130,0.778,0.000,0.667,0.000,0.222,0.796,0.019,0.852,0.019,0.278,0.648,0.963,0.796,0.630,0.796
4:0.000,0.000,0.111,0.778,0.222,0.111,0.519,0.870,0.778,0.222,0.889,0.611,0.111,0.556,0.222,0.074,0.000,0.704,0.926,0.870,0.000,0.056,0.500,0.778,0.444
4:0.000,0.000,0.114,0.771,0.257,0.143,0.543,0.857,0.657,0.286,0.914,0.514,0.057,0.429,0.286,0.000,0.000,0.371,0.657,0.571,0.000,0.000,0.600,0.771,0.714
4:0.000,0.000,0.146,0.750,0.354,0.375,0.708,0.792,0.562,0.375,0.604,0.292,0.000,0.375,0.250,0.000,0.000,0.708,0.792,0.750,0.000,0.000,0.167,0.479,0.375
4:0.000,0.000,0.167,0.792,0.000,0.292,0.667,0.750,0.792,0.000,0.667,0.292,0.000,0.667,0.000,0.000,0.042,0.750,0.917,0.500,0.000,0.000,0.250,0.750,0.333
4:0.000,0.000,0.167,0.833,0.167,0.125,0.542,0.792,0.667,0.167,0.917,0.500,0.042,0.375,0.167,0.000,0.000,0.250,0.542,0.375,0.000,0.000,0.750,0.833,0.792
4:0.000,0.000,0.171,0.743,0.400,0.400,0.714,0.800,0.486,0.343,0.657,0.257,0.000,0.286,0.286,0.000,0.000,0.600,0.714,0.714,0.000,0.000,0.400,0.657,0.571
4:0.000,0.000,0.175,0.825,0.000,0.275,0.650,0.825,0.750,0.000,0.725,0.375,0.000,0.625,0.000,0.000,0.000,0.575,0.850,0.500,0.000,0.000,0.600,0.850,0.600
4:0.000,0.000,0.208,0.812,0.104,0.271,0.667,0.792,0.646,0.125,0.646,0.312,0.000,0.500,0.125,0.000,0.000,0.625,0.750,0.562,0.000,0.000,0.333,0.667,0.417
4:0.000,0.000,0.222,0.833,0.222,0.389,0.741,0.704,0.556,0.222,0.574,0.204,0.000,0.444,0.222,0.000,0.056,0.815,0.907,0.870,0.000,0.019,0.333,0.630,0.407
4:0.000,0.000,0.325,0.925,0.000,0.350,0.775,0.750,0.700,0.000,0.825,0.425,0.025,0.500,0.000,0.000,0.050,0.400,0.700,0.375,0.000,0.075,0.600,0.875,0.800
4:0.000,0.000,0.333,0.889,0.048,0.444,0.810,0.984,0.889,0.111,0.952,0.667,0.317,0.635,0.365,0.032,0.095,1.000,1.000,1.000,0.000,0.000,0.286,0.619,0.222
5:0.562,0.750,0.562,0.000,0.219,0.750,0.500,0.688,0.000,0.250,0.625,0.000,0.719,0.000,0.250,0.625,0.000,0.750,0.000,0.406,0.719,0.000,0.781,0.375,0.812
5:0.578,0.600,0.267,0.000,0.600,0.867,0.733,0.467,0.000,0.667,0.556,0.156,0.556,0.000,0.622,0.556,0.133,0.689,0.022,0.756,0.667,0.000,0.822,0.689,0.822
5:0.969,0.969,0.344,0.000,0.625,0.781,0.562,0.500,0.000,0.625,0.625,0.125,0.500,0.000,0.531,0.625,0.062,0.562,0.000,0.594,0.594,0.000,0.812,0.375,0.812
5:1.000,1.000,0.533,0.000,0.556,0.733,0.289,0.556,0.000,0.467,0.667,0.089,0.556,0.000,0.467,0.667,0.000,0.756,0.044,0.689,0.489,0.000,0.578,1.000,0.600
6:0.086,0.700,1.000,1.000,0.729,0.600,0.357,0.657,0.143,0.586,0.643,0.029,0.614,0.000,0.329,0.671,0.014,0.757,0.143,0.671,0.229,0.000,0.543,0.914,0.543
6:0.100,0.800,0.900,0.800,0.380,0.560,0.360,0.680,0.260,0.800,0.640,0.040,0.540,0.000,0.580,0.600,0.100,0.560,0.000,0.640,0.360,0.000,0.860,0.800,0.700
6:0.125,0.812,1.000,1.000,0.594,0.656,0.469,0.688,0.250,0.688,0.656,0.000,0.625,0.000,0.281,0.625,0.000,0.688,0.000,0.344,0.469,0.000,0.656,0.812,0.906
6:0.125,0.844,1.000,1.000,0.594,0.625,0.344,0.625,0.250,0.656,0.625,0.000,0.625,0.000,0.312,0.625,0.000,0.656,0.000,0.375,0.594,0.000,0.750,0.750,0.875
6:0.150,0.875,1.000,1.000,0.700,0.650,0.225,0.650,0.200,0.650,0.675,0.000,0.625,0.000,0.375,0.675,0.000,0.750,0.200,0.650,0.125,0.000,0.550,1.000,0.650
6:0.179,0.786,1.000,1.000,0.500,0.750,0.429,0.750,0.250,0.821,0.714,0.000,0.571,0.000,0.357,0.714,0.000,0.679,0.000,0.286,0.679,0.000,0.786,0.286,0.571
6:0.250,0.883,0.950,0.833,0.283,0.700,0.283,0.600,0.217,0.717,0.633,0.183,0.400,0.000,0.617,0.617,0.067,0.683,0.167,0.700,0.183,0.000,0.567,0.967,0.400
6:0.286,0.929,1.000,0.964,0.607,0.714,0.107,0.536,0.179,0.571,0.607,0.000,0.571,0.000,0.143,0.571,0.000,0.607,0.000,0.179,0.464,0.000,0.679,0.357,0.643
6:0.289,0.978,1.000,1.000,0.489,0.733,0.267,0.644,0.200,0.756,0.622,0.111,0.444,0.000,0.489,0.556,0.089,0.533,0.000,0.600,0.444,0.000,0.822,0.622,0.800
6:0.344,1.000,1.000,1.000,0.625,0.750,0.281,0.688,0.250,0.750,0.656,0.062,0.531,0.000,0.375,0.625,0.031,0.562,0.000,0.375,0.625,0.000,0.812,0.500,0.812
7:0.533,0.000,0.000,0.000,0.000,0.511,0.000,0.000,0.000,0.200,0.556,0.000,0.467,0.956,1.000,0.556,0.511,0.689,0.089,0.000,0.667,0.600,0.000,0.000,0.000
7:0.533,0.000,0.000,0.000,0.000,0.556,0.000,0.022,0.333,0.511,0.556,0.111,0.822,0.733,0.578,0.578,0.756,0.222,0.000,0.000,0.867,0.222,0.000,0.000,0.000
7:0.550,0.000,0.000,0.000,0.000,0.625,0.000,0.000,0.050,0.175,0.625,0.050,0.625,1.000,1.000,0.525,0.775,0.375,0.000,0.000,0.825,0.300,0.000,0.000,0.000
7:0.556,0.000,0.000,0.000,0.000,0.648,0.000,0.037,0.389,0.593,0.667,0.167,0.870,0.704,0.500,0.778,0.815,0.185,0.000,0.000,0.870,0.130,0.000,0.000,0.000
7:0.571,0.000,0.000,0.000,0.000,0.636,0.000,0.000,0.143,0.234,0.636,0.156,0.792,0.883,0.857,0.792,0.779,0.195,0.000,0.000,0.870,0.065,0.000,0.000,0.000
7:0.600,0.000,0.000,0.000,0.000,0.575,0.000,0.000,0.075,0.200,0.550,0.025,0.600,1.000,1.000,0.650,0.675,0.500,0.075,0.000,0.950,0.300,0.000,0.000,0.000
7:0.650,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.225,0.400,0.750,0.100,0.750,0.850,0.625,0.775,0.850,0.325,0.000,0.000,0.975,0.250,0.000,0.000,0.000
8:0.378,0.711,0.200,0.956,0.533,0.756,0.556,0.867,0.244,0.756,0.556,0.022,0.667,0.000,0.556,0.600,0.000,0.756,0.000,0.578,0.756,0.711,0.778,0.667,0.778
8:0.383,0.817,0.267,0.933,0.817,0.717,0.300,0.933,0.150,0.517,0.567,0.000,0.683,0.000,0.400,0.717,0.250,0.933,0.133,0.583,0.667,0.900,0.333,0.983,0.733
8:0.409,0.803,0.258,0.939,0.621,0.712,0.455,0.924,0.258,0.758,0.576,0.000,0.667,0.000,0.545,0.606,0.045,0.803,0.000,0.576,0.803,0.894,0.697,0.667,0.758
8:0.500,0.900,0.225,0.875,0.750,0.775,0.300,0.950,0.350,0.575,0.650,0.000,0.675,0.000,0.250,0.750,0.200,0.850,0.225,0.325,0.500,1.000,0.400,0.925,0.925
8:0.580,0.860,0.260,0.980,0.560,0.720,0.420,0.900,0.180,0.740,0.600,0.000,0.640,0.000,0.520,0.580,0.020,0.780,0.000,0.540,0.660,0.840,0.720,0.640,0.780
9:0.325,0.925,0.525,0.000,0.250,0.725,0.200,0.675,0.075,0.625,0.625,0.000,0.450,0.125,0.625,0.675,0.050,0.550,0.300,0.650,0.425,1.000,1.000,0.800,0.175
9:0.333,0.917,0.617,0.000,0.000,0.733,0.317,0.700,0.183,0.483,0.617,0.000,0.400,0.300,0.500,0.667,0.000,0.433,0.200,0.650,0.700,0.767,0.850,0.717,0.717
9:0.352,0.963,0.852,0.056,0.185,0.722,0.167,0.481,0.352,0.333,0.667,0.000,0.222,0.426,0.370,0.722,0.056,0.352,0.426,0.778,0.481,1.000,1.000,0.926,0.426
9:0.356,0.956,0.689,0.000,0.089,0.733,0.422,0.778,0.111,0.511,0.622,0.000,0.444,0.222,0.533,0.622,0.000,0.444,0.178,0.622,0.800,0.422,0.733,0.489,0.711
9:0.357,0.929,0.643,0.000,0.071,0.750,0.250,0.643,0.179,0.429,0.571,0.000,0.286,0.286,0.429,0.607,0.000,0.393,0.107,0.643,0.750,0.750,0.893,0.786,0.607
9:0.375,0.975,0.750,0.025,0.075,0.750,0.200,0.575,0.225,0.375,0.625,0.000,0.325,0.350,0.475,0.725,0.025,0.425,0.200,0.725,0.475,1.000,1.000,0.975,0.575
9:0.378,1.000,0.578,0.000,0.000,0.667,0.089,0.689,0.067,0.489,0.556,0.000,0.489,0.111,0.578,0.733,0.022,0.622,0.022,0.644,0.600,1.000,0.956,0.867,0.378
9:0.393,1.000,0.857,0.036,0.036,0.786,0.250,0.643,0.321,0.286,0.607,0.000,0.286,0.429,0.321,0.643,0.000,0.357,0.286,0.536,0.857,0.536,0.750,0.607,0.857
9:0.425,0.975,0.700,0.025,0.075,0.800,0.200,0.600,0.250,0.375,0.625,0.000,0.250,0.375,0.400,0.775,0.125,0.400,0.325,0.725,0.400,0.975,1.000,0.975,0.450
9:0.494,1.000,0.688,0.000,0.078,0.675,0.013,0.597,0.104,0.558,0.571,0.000,0.455,0.130,0.623,0.753,0.169,0.597,0.104,0.675,0.377,0.922,1.000,0.961,0.247
9:0.533,1.000,0.733,0.000,0.067,0.778,0.200,0.622,0.244,0.356,0.667,0.000,0.333,0.333,0.356,0.756,0.044,0.378,0.267,0.622,0.467,1.000,1.000,1.000,0.756
